"submission_id","post_id","participant_id","severity","confidence","in_group","honey","copied","time_taken","created_at"
"68d958be9f07b4827a89abbc","13xrr8e","5dcf4136cf8e7e086ea019e4","0","low","false","false","false","67","2025-09-28 17:07:42.309077+00"
"68d958be9f07b4827a89abbc","1e1ue6w","5dcf4136cf8e7e086ea019e4","2","high","false","false","false","55","2025-09-28 17:07:42.287903+00"
"68d958be9f07b4827a89abbc","cciv7z","5dcf4136cf8e7e086ea019e4","3","high","false","true","false","66","2025-09-28 17:07:42.247446+00"
"68d958be9f07b4827a89abbc","1eq98sg","5dcf4136cf8e7e086ea019e4","2","high","false","false","false","182","2025-09-28 17:07:42.265018+00"
"68d958be9f07b4827a89abbc","rnpja8","5dcf4136cf8e7e086ea019e4","3","low","false","false","false","35","2025-09-28 17:07:42.294253+00"
"68d958be9f07b4827a89abbc","1bet3qu","5dcf4136cf8e7e086ea019e4","3","low","false","false","false","112","2025-09-28 17:07:42.323956+00"
"68d958be9f07b4827a89abbc","url4wy","5dcf4136cf8e7e086ea019e4","3","low","false","false","false","218","2025-09-28 17:07:42.303708+00"
"68d958be9f07b4827a89abbc","jn70lw","5dcf4136cf8e7e086ea019e4","3","high","false","false","false","23","2025-09-28 17:07:42.322931+00"
"68d958be9f07b4827a89abbc","1f0nccy","5dcf4136cf8e7e086ea019e4","4","high","false","false","false","38","2025-09-28 17:07:42.281274+00"
"68d958be9f07b4827a89abbc","rcx9da","5dcf4136cf8e7e086ea019e4","2","high","false","false","false","53","2025-09-28 17:07:42.898607+00"
"68d958be9f07b4827a89abbc","hr1sjd","5dcf4136cf8e7e086ea019e4","4","high","false","false","false","18","2025-09-28 17:07:42.9098+00"
"68d958be9f07b4827a89abbc","1emfa9v","5dcf4136cf8e7e086ea019e4","1","low","false","false","false","40","2025-09-28 17:07:42.908089+00"
"68d958be9f07b4827a89abbc","dn3tum","5dcf4136cf8e7e086ea019e4","4","high","false","false","false","241","2025-09-28 17:07:42.910067+00"
"68d958be9f07b4827a89abbc","p7t8cz","5dcf4136cf8e7e086ea019e4","4","high","false","false","false","69","2025-09-28 17:07:42.910447+00"
"68d958be9f07b4827a89abbc","5vv3tw","5dcf4136cf8e7e086ea019e4","4","high","false","false","false","222","2025-09-28 17:07:42.910353+00"
"68d958be9f07b4827a89abbc","94fypq","5dcf4136cf8e7e086ea019e4","4","high","false","true","false","81","2025-09-28 17:07:42.91097+00"
"68d958be9f07b4827a89abbc","ztpf4i","5dcf4136cf8e7e086ea019e4","3","high","false","false","false","341","2025-09-28 17:07:42.913331+00"
"68d958be9f07b4827a89abbc","z3z9qg","5dcf4136cf8e7e086ea019e4","2","low","false","false","false","201","2025-09-28 17:07:42.913151+00"
"68d958be9f07b4827a89abbc","1atk8ca","5dcf4136cf8e7e086ea019e4","1","high","false","false","false","83","2025-09-28 17:07:42.912945+00"
"68d958be9f07b4827a89abbc","sps84z","5dcf4136cf8e7e086ea019e4","3","high","false","true","false","55","2025-09-28 17:07:42.913251+00"
"68d958be9f07b4827a89abbc","uo9rip","5dcf4136cf8e7e086ea019e4","4","high","false","false","false","364","2025-09-28 17:07:42.912592+00"
"68d958be9f07b4827a89abbc","fcn8bl","5dcf4136cf8e7e086ea019e4","2","low","false","false","false","111","2025-09-28 17:07:42.912681+00"
"68d958be9f07b4827a89abbc","1hil90l","5dcf4136cf8e7e086ea019e4","4","high","false","false","false","31","2025-09-28 17:07:42.912497+00"
"68d958be9f07b4827a89abbc","5rkjvo","5dcf4136cf8e7e086ea019e4","3","high","false","false","false","65","2025-09-28 17:07:42.914807+00"
"68d958be9f07b4827a89abbc","14k2z3h","5dcf4136cf8e7e086ea019e4","3","high","false","false","false","111","2025-09-28 17:07:42.915792+00"
"68d958be9f07b4827a89abbc","x009qs","5dcf4136cf8e7e086ea019e4","2","low","false","false","false","120","2025-09-28 17:07:42.915868+00"
"68d958be9f07b4827a89abbc","t07acv","5dcf4136cf8e7e086ea019e4","2","high","false","false","false","74","2025-09-28 17:07:42.918168+00"
"68d958be9f07b4827a89abbc","rhtfsa","5dcf4136cf8e7e086ea019e4","4","high","false","false","false","47","2025-09-28 17:07:42.982793+00"
"68d971bd624ce4ab35f4cbad","1hj94ux","677fb35eafd357a07e351a9f","3","low","false","false","false","55","2025-09-28 18:44:05.97686+00"
"68d971bd624ce4ab35f4cbad","ej99cz","677fb35eafd357a07e351a9f","4","high","false","false","false","108","2025-09-28 18:44:05.962924+00"
"68d971bd624ce4ab35f4cbad","12ewcw5","677fb35eafd357a07e351a9f","1","high","false","false","false","54","2025-09-28 18:44:05.948846+00"
"68d971bd624ce4ab35f4cbad","92lgyc","677fb35eafd357a07e351a9f","1","high","false","false","false","159","2025-09-28 18:44:05.945731+00"
"68d971bd624ce4ab35f4cbad","fpoti7","677fb35eafd357a07e351a9f","3","high","false","false","false","51","2025-09-28 18:44:06.01712+00"
"68d971bd624ce4ab35f4cbad","18zs1py","677fb35eafd357a07e351a9f","4","low","false","false","false","140","2025-09-28 18:44:05.980803+00"
"68d971bd624ce4ab35f4cbad","11ahtkq","677fb35eafd357a07e351a9f","3","high","false","false","false","50","2025-09-28 18:44:05.957227+00"
"68d971bd624ce4ab35f4cbad","5rkjvo","677fb35eafd357a07e351a9f","3","high","false","false","false","49","2025-09-28 18:44:05.938394+00"
"68d971bd624ce4ab35f4cbad","hvuz6p","677fb35eafd357a07e351a9f","3","high","false","false","false","64","2025-09-28 18:44:05.954403+00"
"68d971bd624ce4ab35f4cbad","url4wy","677fb35eafd357a07e351a9f","3","high","false","false","false","74","2025-09-28 18:44:06.065771+00"
"68d971bd624ce4ab35f4cbad","1atk8ca","677fb35eafd357a07e351a9f","1","low","false","false","false","152","2025-09-28 18:44:05.96887+00"
"68d971bd624ce4ab35f4cbad","1atrgns","677fb35eafd357a07e351a9f","3","high","false","false","false","34","2025-09-28 18:44:06.009054+00"
"68d971bd624ce4ab35f4cbad","ae7gsu","677fb35eafd357a07e351a9f","4","high","false","false","false","74","2025-09-28 18:44:05.925208+00"
"68d971bd624ce4ab35f4cbad","sd17gv","677fb35eafd357a07e351a9f","0","high","false","false","false","13","2025-09-28 18:44:06.058848+00"
"68d971bd624ce4ab35f4cbad","q9zpk9","677fb35eafd357a07e351a9f","4","high","false","false","false","50","2025-09-28 18:44:05.972984+00"
"68d971bd624ce4ab35f4cbad","q5h8ab","677fb35eafd357a07e351a9f","1","low","false","false","false","136","2025-09-28 18:44:06.053588+00"
"68d971bd624ce4ab35f4cbad","1ac2bp9","677fb35eafd357a07e351a9f","4","high","false","false","false","53","2025-09-28 18:44:06.031889+00"
"68d971bd624ce4ab35f4cbad","sps84z","677fb35eafd357a07e351a9f","3","high","false","true","false","57","2025-09-28 18:44:06.049817+00"
"68d971bd624ce4ab35f4cbad","cciv7z","677fb35eafd357a07e351a9f","3","high","false","true","false","242","2025-09-28 18:44:05.986458+00"
"68d971bd624ce4ab35f4cbad","ia3zkw","677fb35eafd357a07e351a9f","0","high","false","false","false","32","2025-09-28 18:44:06.002539+00"
"68d971bd624ce4ab35f4cbad","1czmofp","677fb35eafd357a07e351a9f","3","high","false","false","false","117","2025-09-28 18:44:05.990025+00"
"68d971bd624ce4ab35f4cbad","z3z9qg","677fb35eafd357a07e351a9f","2","low","false","false","false","98","2025-09-28 18:44:06.086712+00"
"68d971bd624ce4ab35f4cbad","vw2zmq","677fb35eafd357a07e351a9f","0","high","false","false","false","40","2025-09-28 18:44:06.044984+00"
"68d971bd624ce4ab35f4cbad","fjxute","677fb35eafd357a07e351a9f","0","low","false","false","false","111","2025-09-28 18:44:06.114058+00"
"68d971bd624ce4ab35f4cbad","g77zll","677fb35eafd357a07e351a9f","4","low","false","false","false","90","2025-09-28 18:44:06.129655+00"
"68d971bd624ce4ab35f4cbad","1d95f5j","677fb35eafd357a07e351a9f","2","high","false","false","false","79","2025-09-28 18:44:06.133802+00"
"68d971bd624ce4ab35f4cbad","8sfmwd","677fb35eafd357a07e351a9f","3","high","false","false","false","147","2025-09-28 18:44:06.133679+00"
"68d971bd624ce4ab35f4cbad","94fypq","677fb35eafd357a07e351a9f","4","high","false","true","false","225","2025-09-28 18:44:06.133916+00"
